gampversion,country,slotnumber,slot,hellofreshweek,week,uniquerecipecode,code,nb_of_appearances,status,title,subtitle,lastused,nextused,absolutelastused,absolutelastusedrunning,isnewrecipe,isnewscheduled,isdefault,primaryprotein,mainprotein,proteincut,secondaryprotein,proteins,primarystarch,mainstarch,secondarystarch,starches,primaryvegetable,mainvegetable,vegetables,secondaryvegetable,tertiaryvegetable,primarydryspice,primarycheese,primaryfruit,primarydairy,primaryfreshherb,salt,calories,cuisine,dishtype,handsontime,totaltime,difficulty,tag,preference,preftag,producttype,author,cost1p,cost2p,cost3p,cost4p,skucode,skuname,skucount,seasonalityrisk_w1,seasonalityrisk_w2,seasonalityrisk_w3,seasonalityrisk_w4,pricemissingskus,scorescm,scorewoscm,isscorereplace,volumesharelast,volumeshare2last,uptake_ratio,updated_at,unique_slot,basket,weight2p,weight4p,sum_weight2p,sum_weight4p,weight,normweight2p,normweight4p,slotcombo,avg_swap_ratio,retention_performance_normalized,weightedRIS,weightedScorescm,weightedScorewoscm,weightedCost2p
V12,CA,1048,47,2026-W35,35,RC31444-7,RC31444,6,READY FOR MENU PLANNING,SuperQuick Chicken Chow Mein,with Carrots and Red Cabbage,2025-W44,,2025-W44,722,0,0,TRUE,Chicken-Breast-Diced,Chicken,Breast,,"Chicken-Breast-Diced, ",Noodles - Chow Mein,Noodles,,"Noodles - Chow Mein, ",Carrot,Carrot,"Carrot, Cabbage - Purple, ",Cabbage - Purple,,Crispy Shallots,,,,Green Onion,0,790,Chinese,Noodles,3,15,1,"spicy , quick , season-no-season",15MM,"spicy , quick , season-no-season, 15MM",,,0,9.19,0,17.87,DRY-10-002436-1 | PHF-10-000734-4 | PHF-10-001402-4 | PHF-10-001407-4 | PRO-10-002782-1 | PRO-10-119628-1 | PTN-10-138816-7 | DRY-10-001167-7 | PHF-10-001406-4 | PRO-10-002788-1 | PHF-10-001400-4 | PRO-10-002012-1 | SPI-10-100863-1 | DRY-10-002435-1 | PHF-10-003814-4 | PRO-10-002793-1,"X3B- Shallots, Crispy 56g | X3B- Green Onion 2pc | X3B- Cabbage, Red Shredded 1/8-inch 56g | X3B- Carrot, Julienne 1/8-inch 56g | X3B- Soy Sauce Mirin Blend - 1 Soy:1 Mirin (4tbsp) | X3B- Ginger Garlic Puree (2TBSP) | X3B- Chicken, Breasts Diced 340g | X3B- Noodles, Cantonese Chow Mein 200g | X3B- Carrot, Julienne 1/8-inch 113g | X3B- Sweet Chili Sauce (2tbsp) | X3B- Cabbage, Red Shredded 1/8-inch 113g | X3B- Hoisin Sauce 68g (60ml) | H1F- Cream Sauce Spice Blend 10g (1TBSP) | X3B- Shallots, Crispy 28g | X3B- Green Onion 1pc | X3B- Sweet Chili Sauce (4tbsp)",16,2,2,2,2,,3.427852349,3.476722533,0,0.018,0.015,0.0593,2026-04-29 16:17:55.666000+00:00,281,2,0.0082,0.0033,0.7153,0.2843,0.0115174,0.0115,0.0117,15mm,0.02900970637,0.8304,0.00956404896,0.03947994664,0.0400428041,0.105844906
V12,CA,1049,48,2026-W35,35,RB57856-1,RB57856,1,READY FOR MENU PLANNING,SuperQuick Ginger-Beef and Rice Noodle Salad,with Tangy Sweet-Chili Dressing and Peanuts,,2026-W29,2026-W29,759,0,1,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Noodles-Rice,Noodles,,"Noodles-Rice, ",Greens - Spring Mix,Greens,"Greens - Spring Mix, Carrot, Mini Cucumber",Carrot,Mini Cucumber,,,,,,0,760,Thai,,7,15,1,season-spring-summer,15MM,"season-spring-summer, 15MM",,,0,7.24,0,14.09,PRO-10-002788-1 | PRO-10-119554-1 | PTN-10-138804-7 | PHF-10-000397-4 | PHF-10-000736-4 | PHF-10-000740-4 | PRO-10-002793-1 | PRO-10-101286-1 | SPI-10-148727-1 | DRY-10-169059-1 | PHF-10-000424-4 | PTN-10-138803-7 | SPI-10-148726-1,"X3B- Sweet Chili Sauce (2tbsp) | X3B- Umami Ginger Sauce 60ml (4tbsp) | X3B- Beef, Lean Ground 500g | X3B- Cucumber, Mini 1pc (66g) | X3B- Lettuce, Heritage Blend 113g | X3B- Lettuce, Heritage Blend 56g | X3B- Sweet Chili Sauce (4tbsp) | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Peanuts, Roasted Unsalted Chopped 28g | X3B-Rice Noodles, 150g | X3B- Tomato, Roma 1pc (95g) Stage 4 | X3B- Beef, Lean Ground 250g | X3B- Peanuts, Roasted Unsalted Chopped 56g",13,2,2,2,2,,3.427317886,3.47077036,1,0,0,0,2026-05-05 01:52:26.760000+00:00,282,2,0.0082,0.0036,0.7153,0.2843,0.011725,0.0114,0.0125,"15mm,chefschoice_all,chefschoice_d5",0,0.72,0.008442,0.04018530221,0.04069478247,0.084889
V12,CA,1050,49,2026-W35,35,RC37028-5,RC37028,4,READY FOR MENU PLANNING,SuperQuick Honey-Sesame Chicken Stir-Fry,with Green Onion Rice,2025-W49,2026-W29,2026-W29,759,0,0,TRUE,Chicken-Breast-Diced,Chicken,Breast,,"Chicken-Breast-Diced, ",Rice - Jasmine,Rice,,"Rice - Jasmine, ",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, , ",,,,,,,Green Onion,0,860,Chinese,Stir-Fry,5,15,1,"quick , high-protein , season-no-season",15MM,"quick , high-protein , season-no-season, 15MM",,,0,7.96,0,15.66,DRY-10-125595-1 | PRO-10-002792-1 | PHF-10-003814-4 | PHF-10-000414-4 | PHF-10-000734-4 | SPI-10-132843-1 | PRO-10-000783-1 | PTN-10-138816-7 | PRO-10-002763-1 | PRO-10-002765-1 | SPI-10-132842-1,"X3B- (Paper) Rice, Jasmine 149g (0.75cup) | X3B- Sesame Oil (1tbsp) | X3B- Green Onion 1pc | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Green Onion 2pc | X3B- (Paper) Sesame Seeds, White 18g (2TBSP) | X3B- Soy Sauce, 9g (1.5tsp) | X3B- Chicken, Breasts Diced 340g | X3B- Honey Garlic Sauce (4tbsp) | X3B- Ketchup (2tbsp) | X3B- (Paper) Sesame Seeds, White 9g (1TBSP)",11,2,2,2,2,,3.413522013,3.467857143,0,0.0127,0.0171,0.0415,2026-05-05 03:02:11.993000+00:00,283,2,0.0056,0.0023,0.7153,0.2843,0.0078858,0.0078,0.008,15mm,0.02657880708,0.822,0.0064821276,0.02691835189,0.02734682786,0.062770968
V12,CA,1051,50,2026-W35,35,RF34865-1,RF34865,1,READY FOR MENU PLANNING,SuperQuick Caribbean-Inspired Fish Sandwiches,with Creamy Cilantro Slaw and Pickles,2025-W41,,2025-W41,719,0,0,TRUE,Fish-Tilapia-Fillet,Fish,Tilapia,,"Fish-Tilapia-Fillet, ",Bread - Artisan,Bread,,"Bread - Artisan, ",Coleslaw Mix,Coleslaw Mix,"Coleslaw Mix, Greens - Spring Mix, ",Greens - Spring Mix,,,,,,Cilantro,0.57,670,Caribbean,Sandwich,5,15,1,"spicy , quick , high-protein , season-no-season",15MM,"spicy , quick , high-protein , season-no-season, 15MM",,,0,6.79,0,12.97,BAK-10-120354-7 | DAI-10-125468-4 | DAI-10-144062-4 | PHF-10-000940-4 | PHF-10-000740-4 | PHF-10-001410-4 | PHF-10-001411-4 | PRO-10-101286-1 | PRO-10-118973-1 | PHF-10-000938-4 | PHF-10-000739-4 | PRO-10-000782-4 | PTN-10-125193-7 | PRO-10-91789-1 | SPI-10-137763-1 | SPI-10-137764-1,"X3B- Sandwich Bun (2pc) | X3B- Sour Cream, 14% 43ml (3TBSP) | X3B- Sour Cream, 14% 86ml (6TBSP) | X3B- Cilantro, Fresh 7g | X3B- Lettuce, Heritage Blend 56g | X3B- Coleslaw Mix 170g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | X3B- Coleslaw Mix 340g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Mayonnaise 30ml (2tbsp) | X3B- Cilantro, Fresh 14g | X3B- Lettuce, Heritage Blend 28g | X3B- Pickles, Dill Sliced 84ml | X3B- Tilapia, Skin-Off Fillets (2pc) 300g | H1F- Mayonnaise (4tbsp) | X3B- Caribbean Spice Blend 6g | X3B- Caribbean Spice Blend 12g",16,3,3,3,3,,3.397435897,3.552238806,0,0.0043,0,0.0141,2026-04-29 19:32:51.289000+00:00,284,2,0.0041,0.0017,0.7153,0.2843,0.0058106,0.0058,0.0059,15mm,0.007310742697,0.6294,0.00365719164,0.01974114102,0.02064063881,0.039453974
V12,CA,1052,51,2026-W35,35,RP37092-6,RP37092,6,READY FOR MENU PLANNING,SuperQuick Sausage and Sun-Dried Tomato Pesto Spaghetti,with Mushrooms and Spinach,2026-W03,2026-W30,2026-W30,760,0,0,TRUE,Pork-Sausage-Italian,Pork,Sausage,,"Pork-Sausage-Italian, ",Pasta - Spaghetti,Pasta,,"Pasta - Spaghetti, ",Mushrooms,Mushrooms,"Mushrooms, , ",,,,,,,,0,910,Italian,Pasta,5,15,1,"super-quick , season-no-season",15MM,"super-quick , season-no-season, 15MM",,,0,6.27,0,11.99,DAI-10-001218-4 | PHF-10-000746-4 | PRO-10-002829-4 | DAI-10-001211-4 | PHF-10-001593-4 | PTN-10-132172-7 | DRY-10-120893-1 | PHF-10-000744-4 | PHF-10-001590-4 | PHF-10-001591-4 | PHF-10-001592-4 | SPI-10-100863-1,"X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- Spinach, Baby 56g | X3B- Pesto Sauce, Sundried Tomato 57g (0.25cup) | X3B- Cheese, Parmesan Shredded 28g (0.25cup) | X3B- Mushrooms, Whole 227g | X3B- Pork, Lean Mild Italian Sausage Uncased 250g | X3B- Pasta, Spaghetti 170g | X3B- Spinach, Baby 113g | X3B- Tomato, Baby 113g Clamshell | X3B- Tomato, Baby 227g Clamshell | X3B- Mushrooms, Whole 113g | H1F- Cream Sauce Spice Blend 10g (1TBSP)",12,2,2,2,2,,3.564516129,3.571428571,0,0.0023,0.004,0.0078,2026-04-29 19:32:51.289000+00:00,285,2,0.0084,0.0034,0.7153,0.2843,0.011725,0.0117,0.0118,15mm,0.005148984508,0.6823,0.0079999675,0.04179395161,0.04187499999,0.07351575
V12,CA,1053,52,2026-W35,35,RV31650-10,RV31650,13,READY FOR MENU PLANNING,SuperQuick Creamy Butternut Squash Ravioli,"with Parmesan, Mixed Mushrooms and Sage",2026-W16,2026-W19,2026-W27,757,0,0,TRUE,Veggie-Pasta-Ravioli-Squash,Veggie,Pasta,,"Veggie-Pasta-Ravioli-Squash, ",Pasta - Ravioli,Pasta,,"Pasta - Ravioli, ",Mushrooms,Mushrooms,"Mushrooms, Greens - Arugula Spinach Mix, ",Greens - Arugula Spinach Mix,,,Cream Cheese,,Cream,Sage,0,780,Italian,Pasta,5,15,1,"super-quick , veggie , season-autumn-winter",15MM,"super-quick , veggie , season-autumn-winter, 15MM",,,0,6.28,0,11.4,DAI-10-001211-4 | PHF-10-000956-4 | PHF-10-000957-4 | DAI-10-10616-4 | DRY-10-128425-7 | PHF-10-000968-4 | PHF-10-000967-4 | DAI-10-003437-4 | DRY-10-128426-7 | PHF-10-000744-4 | DAI-10-003438-4 | DRY-10-002435-1 | DAI-10-001218-4 | DRY-10-002436-1 | PHF-10-000746-4 | PRO-10-52178-1 | PHF-10-000976-4,"X3B- Cheese, Parmesan Shredded 28g (0.25cup) | X3B- Mushroom Blend, Whole 200g (1:1:1 Cremini-White-Oyster) | X3B- Mushroom Blend, Whole 400g (1:1:1 Cremini-White-Oyster) | X3B- Cheese, Cream Kraft Philadelphia 18g (1TBSP) | X3B- Pasta, Butternut Squash Ravioli 350g | X3B- Onion, Yellow Diced 3/8-inch 56g | X3B- Onion, Yellow Diced 3/8-inch 113g | X3B- Cream, 35% 56ml | X3B- Pasta, Butternut Squash Ravioli 700g | X3B- Spinach, Baby 113g | X3B- Cream, 35% 113ml | X3B- Shallots, Crispy 28g | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- Shallots, Crispy 56g | X3B- Spinach, Baby 56g | X3B- Stock Concentrate, Reduced Sodium Vegetable 9.6g (1unit) | X3B- Sage, Fresh 7g",17,2,2,2,2,PHF-10-000956-4 | PHF-10-000957-4,3.537473233,3.557823129,0,0.0054,0.0061,0.0164,2026-05-05 19:53:25.857000+00:00,286,2,0.0025,0.001,0.7153,0.2843,0.0035279,0.0035,0.0036,15mm,0.007561658463,0.6775,0.00239015225,0.01247985182,0.01255164422,0.022155212
V12,CA,1054,53,2026-W35,35,RB153559-8,RB153559,21,READY FOR MENU PLANNING,Grilled Beef Burgers,with Secret Sauce and Spiced Potato Wedges,2025-W27,2026-W20,2026-W32,762,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Potato - White,Potato,Bread - Brioche,"Potato - White, Bread - Brioche",Greens - Spring Mix,Greens,"Greens - Spring Mix, , ",,,Southwest Spice Blend,"Cheddar Cheese, shredded","Dill Pickle, sliced",Mayonnaise,,0,1010,North American,Burger,10,30,2,"family-friendly , fr-translated , season-summer",Grill Core,"family-friendly , fr-translated , season-summer, Grill Core",,,0,8.29,0,16.37,DAI-10-001203-4 | PHF-10-000739-4 | PRO-10-000782-4 | PTN-10-138803-7 | BAK-10-168668-7 | DAI-10-001205-4 | DRY-10-132836-1 | PRO-10-002765-1 | SPI-10-138863-1 | PHF-10-88384-1 | PTN-10-138804-7 | PRO-10-12348-4 | PHF-10-000740-4 | PRO-10-91789-1,"X3B- Cheese, Medium Cheddar Shredded 113g (1cup) | X3B- Lettuce, Heritage Blend 28g | X3B- Pickles, Dill Sliced 84ml | X3B- Beef, Lean Ground 250g | X3B- Bun, All Butter Brioche 4-inch (2pc) | X3B- Cheese, Medium Cheddar Shredded 56g (0.5cup) | X3B- (Paper) Breadcrumbs, Panko 32g (0.33cup) | X3B- Ketchup (2tbsp) | X3B- Southwest Spice Blend 6g | X3B- Potato, Russet 1pc (230g) | X3B- Beef, Lean Ground 500g | H1F- Mayonnaise, 28g (2TBSP) | X3B- Lettuce, Heritage Blend 56g | H1F- Mayonnaise (4tbsp)",14,4,4,4,4,,3.475308642,3.569892473,0,0.011,0.0091,0.037,2026-05-06 01:32:12.856000+00:00,287,2,0.0084,0.0034,0.7153,0.2843,0.011725,0.0117,0.0118,hand_assigned,0.02268804508,0.7616,0.00892976,0.04074799383,0.04185698925,0.09720025
V12,CA,1055,54,2026-W35,35,RC153286-97,RC153286,114,READY FOR MENU PLANNING,Chicken Tikka Masala,with Carrots and Garlic Rice,2026-W18,2026-W19,2026-W32,762,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast, ",Rice - Basmati,Rice,,"Rice - Basmati, ",Greens - Baby Spinach,Greens,"Greens - Baby Spinach, Carrot, ",Carrot,,,,,,,0,740,Indian,Curry,8,30,2,"spicy , ineligible-for-recommendation , season-no-season",Family,"spicy , ineligible-for-recommendation , season-no-season, Family",,,0,8.25,0,16,PRO-10-002779-1 | DRY-10-125594-1 | DRY-10-155636-1 | PHF-10-003815-4 | PRO-10-122650-1 | DAI-10-003437-4 | DAI-10-003438-4 | PTN-10-138814-7 | SPI-10-001169-1 | PHF-10-88380-4 | PTN-10-138815-7 | SPI-10-001163-1 | PHF-10-000746-4 | PHF-10-88379-4,"X3B- Tikka Curry Sauce (0.5cup) | X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup) | X3B- Spinach, Baby 28g | X3B- Curry Paste (2tbsp) | X3B- Cream, 35% 56ml | X3B- Cream, 35% 113ml | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | X3B- Garlic Salt 4g (1tsp) | X3B- Garlic, Unpeeled Clove | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Garlic Salt 8g (2tsp) | X3B- Spinach, Baby 56g | X3B- Carrot 1pc (170g)",14,2,2,2,2,,3.616045845,3.620481928,0,0.0049,0.0041,0.0129,2026-05-06 01:32:12.856000+00:00,288,2,0.0085,0.0034,0.7153,0.2843,0.0119325,0.0119,0.012,hand_assigned,0.006410469622,0.6893,0.00822507225,0.04314846705,0.04320140061,0.098443125
V12,CA,1056,55,2026-W35,35,RC0215-104,RC0215,113,READY FOR MENU PLANNING,Crispy Chicken Parmigiana,with Baby Spinach and Italian Bell Pepper Salad,2026-W18,2026-W19,2026-W32,762,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast, ",Bread - Breadcrumbs,Bread,,"Bread - Breadcrumbs, ",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Onion - Shallot, Greens - Baby Spinach",Onion - Shallot,Greens - Baby Spinach,Italian Seasoning,"Parmesan Cheese, shredded",,,,0,680,Canadian,123,10,25,1,"quick , ineligible-for-recommendation , season-no-season",Classic,"quick , ineligible-for-recommendation , season-no-season, Classic",,,0,9.26,0,17.77,PRO-10-002790-1 | PRO-10-91789-1 | PTN-10-138815-7 | DAI-10-001218-4 | PHF-10-000414-4 | PHF-10-000746-4 | DRY-10-132847-1 | PRO-10-002789-1 | DRY-10-132836-1 | PHF-10-88382-4 | SPI-10-11139-1 | PRO-10-100793-1 | PHF-10-000744-4 | PRO-10-12348-4 | SPI-10-10073-1 | PRO-10-118970-1 | PTN-10-138814-7,"X3B- Mustard, Dijon (1.5tsp) | H1F- Mayonnaise (4tbsp) | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Spinach, Baby 56g | X3B- (Paper) Breadcrumbs, Panko 64g (0.66cup) | X3B- Mustard, Dijon (1tbsp) | X3B- (Paper) Breadcrumbs, Panko 32g (0.33cup) | X3B- Onion, Red Whole 1pc (113g) | H1F- Italian Seasoning 4.3g (1TBSP) | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- Spinach, Baby 113g | H1F- Mayonnaise, 28g (2TBSP) | H1F- Italian Seasoning 8.6g (2TBSP) | X3B- Marinara Sauce 0.5cup (125ml) | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g",17,2,2,2,2,,3.564792176,3.575129534,0,0.0043,0.0064,0.0106,2026-05-06 01:32:12.856000+00:00,289,2,0.0085,0.0034,0.7153,0.2843,0.0119325,0.0119,0.012,hand_assigned,0.005199930009,0.6897,0.00822984525,0.04253688264,0.04266023316,0.11049495
V12,CA,1057,56,2026-W35,35,RBP42611-1,RBP42611,14,READY FOR MENU PLANNING,Grilled Pork Patties and Creamy Feta Sauce,"with Couscous, Peach and Grilled Asparagus",2025-W26,2026-W20,2026-W32,762,0,0,TRUE,Pork-Mince,Pork,Mince,,"Pork-Mince, ",Couscous,Couscous,,"Couscous, ",Asparagus,Asparagus,"Asparagus, , ",,,Zesty Garlic Blend,"Feta Cheese, crumbled",Peach,Sour cream,Parsley,0,900,North American,Burger,10,30,1,"family-friendly , season-summer",Grill Core,"family-friendly , season-summer, Grill Core",,,0,5.45,0,10.2,PHF-10-000973-4 | SPI-10-148738-1 | DRY-10-11999-1 | PTN-10-130366-7 | DAI-10-001140-4 | DAI-10-125468-4 | DAI-10-144062-4 | DRY-10-125717-1 | SPI-10-132693-1 | SPI-10-148739-1 | PHF-10-000422-4 | SPI-10-117111-1 | DAI-10-001202-4 | PHF-10-000974-4 | PHF-10-158208-4 | SPI-10-125249-1 | DRY-10-125716-1 | PTN-10-132170-7,"X3B- Parsley, Fresh Italian 14g | X3B- Almonds, Sliced 28g | H1F- Breadcrumbs, Italian 24g (4TBSP) | X3B- Pork, Lean Ground 250g | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Sour Cream, 14% 43ml (3TBSP) | X3B- Sour Cream, 14% 86ml (6TBSP) | X3B- (Paper) Couscous, Moroccan 92g (0.5cup) | X3B- Breadcrumbs, Italian 12g (2TBSP) | X3B- Almonds, Sliced 56g | X3B- Squash, Green Zucchini 1pc (200g) | X3B- Powder Stock, Chicken 7.5g (1tbsp) | X3B- Cheese, Feta Crumbled 56g (0.5cup) | X3B- Parsley, Fresh Italian 7g | X3B- (local) Peach, Large 1pc | X3B- Zesty Garlic Blend 7g (1TBSP) | X3B- (Paper) Couscous, Moroccan 184g (1cup) | X3B- Pork, Lean Ground 500g",18,2,2,2,2,,3.543209877,3.642857143,0,0.006,0,0.0205,2026-05-06 01:32:12.856000+00:00,290,2,0.0067,0.0027,0.7153,0.2843,0.0094422,0.0094,0.0095,hand_assigned,0.01048615057,0.7224,0.00682104528,0.0334556963,0.03439658572,0.05145999
V12,CA,1058,57,2026-W35,35,RB151597-103,RB151597,119,READY FOR MENU PLANNING,Fajita-Style Beef Bowls,with Basmati Rice and Lime Crema,2026-W18,2026-W19,2026-W32,762,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Rice - Basmati,Rice,,"Rice - Basmati, ",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, , ",,,,,,,,0,910,Mexican,Bowl,10,25,1,"quick , ineligible-for-recommendation , season-no-season",Family,"quick , ineligible-for-recommendation , season-no-season, Family",,,0,7.07,0,13.11,PTN-10-138804-7 | DAI-10-125468-4 | DAI-10-144062-4 | PHF-10-000404-4 | PHF-10-88383-4 | SPI-10-001169-1 | PHF-10-000414-4 | PHF-10-000734-4 | PHF-10-000424-4 | PTN-10-138803-7 | SPI-10-10762-1 | DAI-10-001206-4 | SPI-10-001163-1 | DAI-10-001209-4 | DRY-10-125594-1 | DRY-10-155636-1,"X3B- Beef, Lean Ground 500g | X3B- Sour Cream, 14% 43ml (3TBSP) | X3B- Sour Cream, 14% 86ml (6TBSP) | X3B- Lime 1pc | X3B- Onion, Yellow Cooking 1pc (113g) | X3B- Garlic Salt 4g (1tsp) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Green Onion 2pc | X3B- Tomato, Roma 1pc (95g) Stage 4 | X3B- Beef, Lean Ground 250g | H1F- Mexican Seasoning 16g (2TBSP) | X3B- Cheese, Monterey Jack Shredded 113g (1cup) | X3B- Garlic Salt 8g (2tsp) | X3B- Cheese, Monterey Jack Shredded 56g (0.5cup) | X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup)",16,2,2,2,2,,3.506276151,3.508695652,0,0.0034,0.0031,0.0057,2026-05-06 01:32:12.856000+00:00,291,2,0.0084,0.0034,0.7153,0.2843,0.011725,0.0117,0.0118,hand_assigned,0.003512585084,0.6922,0.008116045,0.04111108787,0.04113945652,0.08289575
V12,CA,1059,58,2026-W35,35,RP162263-2,RP162263,15,READY FOR MENU PLANNING,Grilled Jerk Pork Chops,"with Tropical Kiwi Salsa, Lime Mayo and Rice",2025-W31,2026-W20,2026-W32,762,0,0,TRUE,Pork-Chops-Boneless,Pork,Chops,,"Pork-Chops-Boneless, ",Rice - White,Rice,,"Rice - White, ",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Corn Kernels, ",Corn Kernels,,Jerk Spice Blend,,,Mayonnaise,Green Onion,0.57,880,Caribbean,123,10,30,2,"spicy , family-friendly , fr-translated , season-summer",Grill Core,"spicy , family-friendly , fr-translated , season-summer, Grill Core",,,0,6.99,0,13.6,PHF-10-118441-4 | PRO-10-119742-4 | PRO-10-100366-7 | PRO-10-12348-4 | PHF-10-000404-4 | PTN-10-138807-7 | PHF-10-000414-4 | PHF-10-000734-4 | PHF-10-000735-4 | DRY-10-125593-1 | PRO-10-100367-7 | PRO-10-91789-1 | SPI-10-137763-1 | SPI-10-137764-1,"X3B- Kiwi, Green 1pc (75g) | X3B- Jerk Marinade 30ml (2tbsp) | X3B- Corn, Kernels Thaw-Friendly 113g (0.66cup) | H1F- Mayonnaise, 28g (2TBSP) | X3B- Lime 1pc | X3B- Pork, Boneless Loin Chops (2pc) 340g | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Green Onion 2pc | X3B- Green Onion 4pc | X3B- (Paper) Rice, White Parboiled 149g (0.75cup) | X3B- Corn, Kernels Thaw-Friendly 227g (1.33cup) | H1F- Mayonnaise (4tbsp) | X3B- Caribbean Spice Blend 6g | X3B- Caribbean Spice Blend 12g",14,2,2,2,2,,3.514563107,3.554347826,0,0.005,0.0062,0.0168,2026-05-06 01:32:12.856000+00:00,292,2,0.0047,0.0019,0.7153,0.2843,0.0066407,0.0066,0.0067,hand_assigned,0.009880724326,0.674,0.0044758318,0.02333915922,0.02360335761,0.046418493
V12,CA,1060,59,2026-W35,35,RV152245-90,RV152245,107,READY FOR MENU PLANNING,Cheese Tortellini and Sun-Dried Tomato Pesto Sauce,with Blistered Tomatoes and Spinach,2026-W18,2026-W19,2026-W32,762,0,0,TRUE,Veggie-No Protein,Veggie,No Protein,,"Veggie-No Protein, ",Pasta - Tortellini,Pasta,,"Pasta - Tortellini, ",Onion - Shallot,Onion,"Onion - Shallot, Corn Kernels, (ZZ DO NOT USE) Pepper - Red",Corn Kernels,(ZZ DO NOT USE) Pepper - Red,,"Parmesan Cheese, shredded",,,,0,790,Italian,Pasta,7,25,2,"quick , ineligible-for-recommendation , veggie , season-no-season",Veggie,"quick , ineligible-for-recommendation , veggie , season-no-season, Veggie",,,0,5.85,0,10.72,DRY-10-001168-7 | PHF-10-000744-4 | PHF-10-001590-4 | PHF-10-001591-4 | DAI-10-001211-4 | PHF-10-88380-4 | DAI-10-001218-4 | DAI-10-136065-4 | DRY-10-001175-7 | PHF-10-000746-4 | PHF-10-88387-1 | PRO-10-002829-4,"X3B- Pasta, Cheese Tortellini 350g | X3B- Spinach, Baby 113g | X3B- Tomato, Baby 113g Clamshell | X3B- Tomato, Baby 227g Clamshell | X3B- Cheese, Parmesan Shredded 28g (0.25cup) | X3B- Garlic, Unpeeled Clove | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B - Cheese, Cream 50g | X3B- Pasta, Cheese Tortellini 700g | X3B- Spinach, Baby 56g | X3B- Shallot 1pc (50g) | X3B- Pesto Sauce, Sundried Tomato 57g (0.25cup)",12,2,2,2,2,,3.558730159,3.555921053,0,0.0053,0.004,0.0105,2026-05-06 01:32:12.856000+00:00,293,2,0.0058,0.0024,0.7153,0.2843,0.0081971,0.0081,0.0083,hand_assigned,0.006343421081,0.696,0.0057051816,0.02917126699,0.02914824046,0.047953035
